kmer,importance
kmer_5290,0.007356539
kmer_4929,0.0073550595
kmer_7792,0.0073512746
kmer_4866,0.0073506036
kmer_4872,0.0073477146
kmer_5291,0.0073417756
kmer_6809,0.007341549
kmer_8115,0.0073334505
kmer_7269,0.0073324307
kmer_8113,0.0073298067
kmer_7465,0.007322737
kmer_9506,0.0073224716
kmer_6949,0.007319043
kmer_8932,0.007310412
kmer_8217,0.0073100654
kmer_4797,0.0073073455
kmer_4257,0.007306368
kmer_7564,0.0073052268
kmer_4923,0.007305105
kmer_7458,0.007298791
kmer_8587,0.007290981
kmer_8462,0.007279279
kmer_7989,0.0072785965
kmer_5179,0.0072780834
kmer_2557,0.007277948
kmer_4922,0.0072739795
kmer_6687,0.0072732414
kmer_4379,0.007272836
kmer_9794,0.0072633005
kmer_4976,0.00725636
kmer_6347,0.0072534867
kmer_8980,0.007249829
kmer_7796,0.007249327
kmer_5295,0.00724886
kmer_9288,0.007248416
kmer_5068,0.007247125
kmer_9791,0.007242552
kmer_7586,0.0072359173
kmer_2100,0.007235413
kmer_4141,0.007234633
kmer_9066,0.0072332285
kmer_5080,0.007232105
kmer_7355,0.007227942
kmer_4800,0.0072278148
kmer_5411,0.007223467
kmer_2559,0.0072220815
kmer_2015,0.007219937
kmer_9078,0.007215766
kmer_4770,0.0072155264
kmer_8824,0.007205645
kmer_6556,0.0071997033
kmer_5404,0.007193085
kmer_876,0.007189921
kmer_6013,0.0071884296
kmer_9785,0.007185242
kmer_8599,0.0071842275
kmer_6325,0.0071841637
kmer_7084,0.007182882
kmer_2016,0.007181901
kmer_6424,0.007181388
kmer_5700,0.007171284
kmer_5076,0.0071689826
kmer_8983,0.0071579344
kmer_5406,0.007157415
kmer_7984,0.0071564815
kmer_6429,0.0071555837
kmer_9375,0.0071520046
kmer_4822,0.0071517653
kmer_7100,0.0071509993
kmer_4832,0.0071475417
kmer_1770,0.0071466817
kmer_5698,0.0071426923
kmer_8978,0.0071424595
kmer_7988,0.007141891
kmer_8424,0.0071406113
kmer_2555,0.0071394513
kmer_6768,0.0071316115
kmer_3875,0.0071316003
kmer_4201,0.0071299737
kmer_9312,0.0071292906
kmer_7696,0.0071292855
kmer_5912,0.0071279076
kmer_8951,0.0071204007
